player__participant__code,letter__player__participant__code,letter__letter,channel,owner_channel,approved,approve_time,timestamp
rfh42wiq,pzy76b8o,E,anagrams-transaction-3-rfh42wiq,anagrams-transaction-3-pzy76b8o,False,,1499967221.40936
rfh42wiq,pzy76b8o,A,anagrams-transaction-3-rfh42wiq,anagrams-transaction-3-pzy76b8o,False,,1499967224.99675
rfh42wiq,pzy76b8o,O,anagrams-transaction-3-rfh42wiq,anagrams-transaction-3-pzy76b8o,False,,1499967226.76126
rfh42wiq,trsz1lsc,A,anagrams-transaction-3-rfh42wiq,anagrams-transaction-3-trsz1lsc,True,1499967299.16503,1499967241.55487
rfh42wiq,trsz1lsc,O,anagrams-transaction-3-rfh42wiq,anagrams-transaction-3-trsz1lsc,True,1499967301.89951,1499967243.15753
rfh42wiq,trsz1lsc,E,anagrams-transaction-3-rfh42wiq,anagrams-transaction-3-trsz1lsc,False,,1499967244.66062
trsz1lsc,rfh42wiq,N,anagrams-transaction-3-trsz1lsc,anagrams-transaction-3-rfh42wiq,True,1499967286.43374,1499967277.29679
trsz1lsc,rfh42wiq,D,anagrams-transaction-3-trsz1lsc,anagrams-transaction-3-rfh42wiq,True,1499967287.27502,1499967283.53795
iw66op8a,pzy76b8o,E,anagrams-transaction-3-iw66op8a,anagrams-transaction-3-pzy76b8o,False,,1499967327.08805
iw66op8a,zy368zte,I,anagrams-transaction-3-iw66op8a,anagrams-transaction-3-zy368zte,False,,1499967362.99966
iw66op8a,pzy76b8o,A,anagrams-transaction-3-iw66op8a,anagrams-transaction-3-pzy76b8o,False,,1499967377.93876
iw66op8a,zy368zte,S,anagrams-transaction-3-iw66op8a,anagrams-transaction-3-zy368zte,False,,1499967403.90047
iw66op8a,pzy76b8o,O,anagrams-transaction-3-iw66op8a,anagrams-transaction-3-pzy76b8o,False,,1499967408.47947
trsz1lsc,hlv31vx9,G,anagrams-transaction-3-trsz1lsc,anagrams-transaction-3-hlv31vx9,False,,1499967408.96905
iw66op8a,zy368zte,L,anagrams-transaction-3-iw66op8a,anagrams-transaction-3-zy368zte,False,,1499967414.88006
b5tametb,dzyflhf8,R,anagrams-transaction-4-b5tametb,anagrams-transaction-4-dzyflhf8,True,1500052270.33309,1500052253.57215
b5tametb,vblustgp,S,anagrams-transaction-4-b5tametb,anagrams-transaction-4-vblustgp,True,1500052269.41546,1500052265.85763
6n7bpiu9,ue95nr3s,B,anagrams-transaction-6-6n7bpiu9,anagrams-transaction-6-ue95nr3s,False,,1500405580.86445
wvc2awm0,j90n3wk9,C,anagrams-transaction-6-wvc2awm0,anagrams-transaction-6-j90n3wk9,False,,1500405600.45916
wvc2awm0,6n7bpiu9,A,anagrams-transaction-6-wvc2awm0,anagrams-transaction-6-6n7bpiu9,True,1500405624.76518,1500405604.66992
c28394f5,wew8y6d5,D,anagrams-transaction-6-c28394f5,anagrams-transaction-6-wew8y6d5,False,,1500405606.23148
wvc2awm0,6n7bpiu9,N,anagrams-transaction-6-wvc2awm0,anagrams-transaction-6-6n7bpiu9,True,1500405625.49348,1500405607.52465
j90n3wk9,wew8y6d5,D,anagrams-transaction-6-j90n3wk9,anagrams-transaction-6-wew8y6d5,False,,1500405624.52708
6n7bpiu9,ue95nr3s,T,anagrams-transaction-6-6n7bpiu9,anagrams-transaction-6-ue95nr3s,False,,1500405634.04601
6n7bpiu9,wvc2awm0,O,anagrams-transaction-6-6n7bpiu9,anagrams-transaction-6-wvc2awm0,True,1500405669.95356,1500405635.81486
wvc2awm0,j90n3wk9,E,anagrams-transaction-6-wvc2awm0,anagrams-transaction-6-j90n3wk9,False,,1500405649.77394
6n7bpiu9,wvc2awm0,C,anagrams-transaction-6-6n7bpiu9,anagrams-transaction-6-wvc2awm0,True,1500405667.01946,1500405663.088
c28394f5,wew8y6d5,R,anagrams-transaction-6-c28394f5,anagrams-transaction-6-wew8y6d5,False,,1500405682.58495
c28394f5,mmp3a2oi,S,anagrams-transaction-6-c28394f5,anagrams-transaction-6-mmp3a2oi,False,,1500405687.41684
c28394f5,wew8y6d5,T,anagrams-transaction-6-c28394f5,anagrams-transaction-6-wew8y6d5,False,,1500405694.19126
wvc2awm0,j90n3wk9,I,anagrams-transaction-6-wvc2awm0,anagrams-transaction-6-j90n3wk9,False,,1500405715.05421
6n7bpiu9,ue95nr3s,W,anagrams-transaction-6-6n7bpiu9,anagrams-transaction-6-ue95nr3s,False,,1500405780.50596
6n7bpiu9,wvc2awm0,Y,anagrams-transaction-6-6n7bpiu9,anagrams-transaction-6-wvc2awm0,True,1500405801.60882,1500405792.90074
c28394f5,mmp3a2oi,Q,anagrams-transaction-6-c28394f5,anagrams-transaction-6-mmp3a2oi,False,,1500405827.26236
c28394f5,mmp3a2oi,N,anagrams-transaction-6-c28394f5,anagrams-transaction-6-mmp3a2oi,False,,1500405828.89263
p4f3glnm,skya5ojd,U,anagrams-transaction-7-p4f3glnm,anagrams-transaction-7-skya5ojd,True,1500666721.23972,1500666696.6958
rqyhp29i,pa7k4f93,A,anagrams-transaction-7-rqyhp29i,anagrams-transaction-7-pa7k4f93,False,,1500666698.00082
9d6txfsy,bk4ieibh,S,anagrams-transaction-7-9d6txfsy,anagrams-transaction-7-bk4ieibh,True,1500666709.33099,1500666700.14781
p4f3glnm,skya5ojd,T,anagrams-transaction-7-p4f3glnm,anagrams-transaction-7-skya5ojd,False,,1500666704.28926
fxgey8o1,d8t8c8gp,T,anagrams-transaction-7-fxgey8o1,anagrams-transaction-7-d8t8c8gp,False,,1500666709.97937
ku7sgxda,p4f3glnm,O,anagrams-transaction-7-ku7sgxda,anagrams-transaction-7-p4f3glnm,True,1500666712.81767,1500666710.99974
fxgey8o1,7liogqhr,U,anagrams-transaction-7-fxgey8o1,anagrams-transaction-7-7liogqhr,False,,1500666712.63297
rqyhp29i,cn7r440z,T,anagrams-transaction-7-rqyhp29i,anagrams-transaction-7-cn7r440z,False,,1500666714.5828
skya5ojd,f0hsq81m,B,anagrams-transaction-7-skya5ojd,anagrams-transaction-7-f0hsq81m,False,,1500666716.03573
bk4ieibh,d8t8c8gp,E,anagrams-transaction-7-bk4ieibh,anagrams-transaction-7-d8t8c8gp,False,,1500666717.40264
rqyhp29i,pa7k4f93,O,anagrams-transaction-7-rqyhp29i,anagrams-transaction-7-pa7k4f93,False,,1500666717.65604
9d6txfsy,bk4ieibh,O,anagrams-transaction-7-9d6txfsy,anagrams-transaction-7-bk4ieibh,True,1500666721.97307,1500666719.166
rqyhp29i,cn7r440z,A,anagrams-transaction-7-rqyhp29i,anagrams-transaction-7-cn7r440z,False,,1500666720.88632
9d6txfsy,bk4ieibh,R,anagrams-transaction-7-9d6txfsy,anagrams-transaction-7-bk4ieibh,True,1500666722.72643,1500666721.40734
rqyhp29i,cn7r440z,M,anagrams-transaction-7-rqyhp29i,anagrams-transaction-7-cn7r440z,False,,1500666723.12484
9d6txfsy,ku7sgxda,R,anagrams-transaction-7-9d6txfsy,anagrams-transaction-7-ku7sgxda,True,1500666769.17587,1500666723.21196
9d6txfsy,ku7sgxda,G,anagrams-transaction-7-9d6txfsy,anagrams-transaction-7-ku7sgxda,True,1500666835.21104,1500666724.85458
ku7sgxda,9d6txfsy,I,anagrams-transaction-7-ku7sgxda,anagrams-transaction-7-9d6txfsy,True,1500666727.36579,1500666725.25654
9d6txfsy,ku7sgxda,A,anagrams-transaction-7-9d6txfsy,anagrams-transaction-7-ku7sgxda,True,1500666794.08578,1500666726.48975
fxgey8o1,d8t8c8gp,E,anagrams-transaction-7-fxgey8o1,anagrams-transaction-7-d8t8c8gp,False,,1500666734.89139
bk4ieibh,d8t8c8gp,T,anagrams-transaction-7-bk4ieibh,anagrams-transaction-7-d8t8c8gp,False,,1500666738.44988
p4f3glnm,ku7sgxda,R,anagrams-transaction-7-p4f3glnm,anagrams-transaction-7-ku7sgxda,True,1500666837.61358,1500666752.90315
fxgey8o1,7liogqhr,I,anagrams-transaction-7-fxgey8o1,anagrams-transaction-7-7liogqhr,False,,1500666754.47317
fxgey8o1,7liogqhr,O,anagrams-transaction-7-fxgey8o1,anagrams-transaction-7-7liogqhr,False,,1500666756.50915
fxgey8o1,d8t8c8gp,A,anagrams-transaction-7-fxgey8o1,anagrams-transaction-7-d8t8c8gp,False,,1500666757.93757
p4f3glnm,skya5ojd,Y,anagrams-transaction-7-p4f3glnm,anagrams-transaction-7-skya5ojd,False,,1500666772.13215
rqyhp29i,pa7k4f93,I,anagrams-transaction-7-rqyhp29i,anagrams-transaction-7-pa7k4f93,False,,1500666772.98265
bk4ieibh,d8t8c8gp,A,anagrams-transaction-7-bk4ieibh,anagrams-transaction-7-d8t8c8gp,False,,1500666777.96764
bk4ieibh,9d6txfsy,I,anagrams-transaction-7-bk4ieibh,anagrams-transaction-7-9d6txfsy,True,1500666788.84767,1500666785.82023
bk4ieibh,9d6txfsy,D,anagrams-transaction-7-bk4ieibh,anagrams-transaction-7-9d6txfsy,True,1500666790.82466,1500666789.60325
p4f3glnm,ku7sgxda,G,anagrams-transaction-7-p4f3glnm,anagrams-transaction-7-ku7sgxda,False,,1500666900.91441
p4f3glnm,ku7sgxda,A,anagrams-transaction-7-p4f3glnm,anagrams-transaction-7-ku7sgxda,True,1500666936.86195,1500666902.82452
ku7sgxda,p4f3glnm,H,anagrams-transaction-7-ku7sgxda,anagrams-transaction-7-p4f3glnm,True,1500666904.77016,1500666903.34887
bk4ieibh,9d6txfsy,R,anagrams-transaction-7-bk4ieibh,anagrams-transaction-7-9d6txfsy,True,1500666983.59028,1500666949.03565
ku7sgxda,9d6txfsy,D,anagrams-transaction-7-ku7sgxda,anagrams-transaction-7-9d6txfsy,True,1500666984.98096,1500666981.92078
kniyfuea,trb9jlu8,A,anagrams-transaction-8-kniyfuea,anagrams-transaction-8-trb9jlu8,False,,1501084387.32614
g8tonyl5,gjqrn6oy,A,anagrams-transaction-8-g8tonyl5,anagrams-transaction-8-gjqrn6oy,False,,1501084392.88396
g8tonyl5,wrx1fizh,C,anagrams-transaction-8-g8tonyl5,anagrams-transaction-8-wrx1fizh,True,1501084436.02768,1501084396.14056
pxvjdff7,wrx1fizh,R,anagrams-transaction-8-pxvjdff7,anagrams-transaction-8-wrx1fizh,True,1501084438.24698,1501084398.20992
g8tonyl5,gjqrn6oy,E,anagrams-transaction-8-g8tonyl5,anagrams-transaction-8-gjqrn6oy,False,,1501084399.9188
j19y2rbh,eq97451g,E,anagrams-transaction-8-j19y2rbh,anagrams-transaction-8-eq97451g,False,,1501084404.77354
pxvjdff7,wrx1fizh,T,anagrams-transaction-8-pxvjdff7,anagrams-transaction-8-wrx1fizh,True,1501084438.84546,1501084420.17419
6p6butrq,ijio04iq,G,anagrams-transaction-8-6p6butrq,anagrams-transaction-8-ijio04iq,False,,1501084420.26967
6p6butrq,56h0qqeu,D,anagrams-transaction-8-6p6butrq,anagrams-transaction-8-56h0qqeu,False,,1501084423.176
pxvjdff7,9kbfxoqe,R,anagrams-transaction-8-pxvjdff7,anagrams-transaction-8-9kbfxoqe,True,1501084490.11132,1501084425.90156
j19y2rbh,ijio04iq,G,anagrams-transaction-8-j19y2rbh,anagrams-transaction-8-ijio04iq,False,,1501084425.93207
kniyfuea,56h0qqeu,I,anagrams-transaction-8-kniyfuea,anagrams-transaction-8-56h0qqeu,False,,1501084442.09212
9kbfxoqe,pxvjdff7,S,anagrams-transaction-8-9kbfxoqe,anagrams-transaction-8-pxvjdff7,True,1501084470.26351,1501084442.64345
j19y2rbh,ijio04iq,T,anagrams-transaction-8-j19y2rbh,anagrams-transaction-8-ijio04iq,False,,1501084444.9175
j19y2rbh,eq97451g,O,anagrams-transaction-8-j19y2rbh,anagrams-transaction-8-eq97451g,False,,1501084449.54887
wrx1fizh,pxvjdff7,L,anagrams-transaction-8-wrx1fizh,anagrams-transaction-8-pxvjdff7,True,1501084470.85936,1501084459.94044
wrx1fizh,pxvjdff7,O,anagrams-transaction-8-wrx1fizh,anagrams-transaction-8-pxvjdff7,True,1501084471.28601,1501084463.46062
trb9jlu8,kniyfuea,S,anagrams-transaction-8-trb9jlu8,anagrams-transaction-8-kniyfuea,True,1501084468.00319,1501084464.65395
pxvjdff7,9kbfxoqe,A,anagrams-transaction-8-pxvjdff7,anagrams-transaction-8-9kbfxoqe,False,,1501084475.32214
pxvjdff7,9kbfxoqe,P,anagrams-transaction-8-pxvjdff7,anagrams-transaction-8-9kbfxoqe,True,1501084620.55715,1501084477.62819
pxvjdff7,wrx1fizh,C,anagrams-transaction-8-pxvjdff7,anagrams-transaction-8-wrx1fizh,True,1501084480.81644,1501084479.20554
6p6butrq,56h0qqeu,B,anagrams-transaction-8-6p6butrq,anagrams-transaction-8-56h0qqeu,False,,1501084485.29138
wrx1fizh,g8tonyl5,D,anagrams-transaction-8-wrx1fizh,anagrams-transaction-8-g8tonyl5,True,1501084520.66855,1501084509.92379
wrx1fizh,g8tonyl5,G,anagrams-transaction-8-wrx1fizh,anagrams-transaction-8-g8tonyl5,True,1501084526.06711,1501084512.11315
j19y2rbh,ijio04iq,U,anagrams-transaction-8-j19y2rbh,anagrams-transaction-8-ijio04iq,False,,1501084515.07394
j19y2rbh,eq97451g,G,anagrams-transaction-8-j19y2rbh,anagrams-transaction-8-eq97451g,False,,1501084516.73324
6p6butrq,ijio04iq,U,anagrams-transaction-8-6p6butrq,anagrams-transaction-8-ijio04iq,False,,1501084523.223
6p6butrq,ijio04iq,T,anagrams-transaction-8-6p6butrq,anagrams-transaction-8-ijio04iq,False,,1501084525.38419
6p6butrq,56h0qqeu,I,anagrams-transaction-8-6p6butrq,anagrams-transaction-8-56h0qqeu,False,,1501084528.8876
trb9jlu8,9kbfxoqe,R,anagrams-transaction-8-trb9jlu8,anagrams-transaction-8-9kbfxoqe,False,,1501084548.52062
trb9jlu8,kniyfuea,B,anagrams-transaction-8-trb9jlu8,anagrams-transaction-8-kniyfuea,True,1501084578.32553,1501084561.99625
wrx1fizh,g8tonyl5,P,anagrams-transaction-8-wrx1fizh,anagrams-transaction-8-g8tonyl5,True,1501084572.17253,1501084568.63922
wrx1fizh,pxvjdff7,S,anagrams-transaction-8-wrx1fizh,anagrams-transaction-8-pxvjdff7,True,1501084572.76583,1501084570.98792
9kbfxoqe,pxvjdff7,O,anagrams-transaction-8-9kbfxoqe,anagrams-transaction-8-pxvjdff7,True,1501084641.99961,1501084636.58287
trb9jlu8,9kbfxoqe,P,anagrams-transaction-8-trb9jlu8,anagrams-transaction-8-9kbfxoqe,True,1501084662.59979,1501084638.9405
trb9jlu8,kniyfuea,C,anagrams-transaction-8-trb9jlu8,anagrams-transaction-8-kniyfuea,True,1501084657.92677,1501084653.8471
9kbfxoqe,pxvjdff7,L,anagrams-transaction-8-9kbfxoqe,anagrams-transaction-8-pxvjdff7,True,1501084658.3119,1501084653.98369
trb9jlu8,9kbfxoqe,A,anagrams-transaction-8-trb9jlu8,anagrams-transaction-8-9kbfxoqe,False,,1501084656.73253
0g1vpmuv,4ft3yddt,S,anagrams-transaction-20-0g1vpmuv,anagrams-transaction-20-4ft3yddt,True,1501188139.06058,1501188130.41727
z5lhq79j,b3bzjv7x,S,anagrams-transaction-20-z5lhq79j,anagrams-transaction-20-b3bzjv7x,True,1501188139.4935,1501188131.45493
v7hqx6y9,peh9x2qq,E,anagrams-transaction-20-v7hqx6y9,anagrams-transaction-20-peh9x2qq,True,1501188136.60018,1501188133.84188
0g1vpmuv,v7hqx6y9,T,anagrams-transaction-20-0g1vpmuv,anagrams-transaction-20-v7hqx6y9,True,1501188159.91177,1501188135.04874
b3bzjv7x,z5lhq79j,E,anagrams-transaction-20-b3bzjv7x,anagrams-transaction-20-z5lhq79j,True,1501188139.58869,1501188137.06187
z5lhq79j,b3bzjv7x,K,anagrams-transaction-20-z5lhq79j,anagrams-transaction-20-b3bzjv7x,True,1501188140.46511,1501188137.4288
4ft3yddt,dw7sds69,E,anagrams-transaction-20-4ft3yddt,anagrams-transaction-20-dw7sds69,True,1501188226.10949,1501188143.26084
dw7sds69,z5lhq79j,R,anagrams-transaction-20-dw7sds69,anagrams-transaction-20-z5lhq79j,True,1501188156.65121,1501188144.02677
z5lhq79j,b3bzjv7x,N,anagrams-transaction-20-z5lhq79j,anagrams-transaction-20-b3bzjv7x,True,1501188147.33946,1501188144.95403
z5lhq79j,dw7sds69,E,anagrams-transaction-20-z5lhq79j,anagrams-transaction-20-dw7sds69,True,1501188228.00269,1501188146.17821
dw7sds69,4ft3yddt,S,anagrams-transaction-20-dw7sds69,anagrams-transaction-20-4ft3yddt,True,1501188149.48475,1501188146.47291
z5lhq79j,dw7sds69,C,anagrams-transaction-20-z5lhq79j,anagrams-transaction-20-dw7sds69,True,1501188226.72055,1501188147.76695
dw7sds69,4ft3yddt,A,anagrams-transaction-20-dw7sds69,anagrams-transaction-20-4ft3yddt,True,1501188150.40049,1501188148.51067
z5lhq79j,dw7sds69,T,anagrams-transaction-20-z5lhq79j,anagrams-transaction-20-dw7sds69,True,1501188227.18535,1501188149.54165
dw7sds69,z5lhq79j,D,anagrams-transaction-20-dw7sds69,anagrams-transaction-20-z5lhq79j,True,1501188157.14852,1501188150.82921
4ft3yddt,dw7sds69,C,anagrams-transaction-20-4ft3yddt,anagrams-transaction-20-dw7sds69,True,1501188227.43979,1501188155.80836
peh9x2qq,v7hqx6y9,B,anagrams-transaction-20-peh9x2qq,anagrams-transaction-20-v7hqx6y9,True,1501188160.50879,1501188158.1816
b3bzjv7x,8n9puq6e,S,anagrams-transaction-20-b3bzjv7x,anagrams-transaction-20-8n9puq6e,False,,1501188161.37238
bica5cnd,h9em0uts,E,anagrams-transaction-20-bica5cnd,anagrams-transaction-20-h9em0uts,False,,1501188163.11891
0g1vpmuv,4ft3yddt,A,anagrams-transaction-20-0g1vpmuv,anagrams-transaction-20-4ft3yddt,True,1501188177.96061,1501188173.70151
v7hqx6y9,peh9x2qq,O,anagrams-transaction-20-v7hqx6y9,anagrams-transaction-20-peh9x2qq,True,1501188182.43563,1501188175.94405
4ft3yddt,0g1vpmuv,U,anagrams-transaction-20-4ft3yddt,anagrams-transaction-20-0g1vpmuv,True,1501188177.74925,1501188176.12312
0g1vpmuv,v7hqx6y9,B,anagrams-transaction-20-0g1vpmuv,anagrams-transaction-20-v7hqx6y9,True,1501188178.41902,1501188176.66995
bica5cnd,h9em0uts,I,anagrams-transaction-20-bica5cnd,anagrams-transaction-20-h9em0uts,False,,1501188177.11897
bica5cnd,e8p2bgna,S,anagrams-transaction-20-bica5cnd,anagrams-transaction-20-e8p2bgna,False,,1501188179.26268
bica5cnd,e8p2bgna,L,anagrams-transaction-20-bica5cnd,anagrams-transaction-20-e8p2bgna,False,,1501188181.1186
v7hqx6y9,peh9x2qq,N,anagrams-transaction-20-v7hqx6y9,anagrams-transaction-20-peh9x2qq,True,1501188194.33789,1501188185.85284
peh9x2qq,v7hqx6y9,T,anagrams-transaction-20-peh9x2qq,anagrams-transaction-20-v7hqx6y9,True,1501188191.68999,1501188190.22316
4ft3yddt,0g1vpmuv,E,anagrams-transaction-20-4ft3yddt,anagrams-transaction-20-0g1vpmuv,True,1501188348.15908,1501188191.52783
bica5cnd,e8p2bgna,E,anagrams-transaction-20-bica5cnd,anagrams-transaction-20-e8p2bgna,False,,1501188195.39801
0g1vpmuv,v7hqx6y9,I,anagrams-transaction-20-0g1vpmuv,anagrams-transaction-20-v7hqx6y9,True,1501188201.45051,1501188197.18737
4ft3yddt,0g1vpmuv,T,anagrams-transaction-20-4ft3yddt,anagrams-transaction-20-0g1vpmuv,True,1501188348.56878,1501188197.5756
bica5cnd,h9em0uts,H,anagrams-transaction-20-bica5cnd,anagrams-transaction-20-h9em0uts,False,,1501188197.7191
b3bzjv7x,8n9puq6e,T,anagrams-transaction-20-b3bzjv7x,anagrams-transaction-20-8n9puq6e,False,,1501188210.39906
b3bzjv7x,8n9puq6e,R,anagrams-transaction-20-b3bzjv7x,anagrams-transaction-20-8n9puq6e,False,,1501188212.50777
b3bzjv7x,z5lhq79j,R,anagrams-transaction-20-b3bzjv7x,anagrams-transaction-20-z5lhq79j,True,1501188220.13909,1501188214.04616
b3bzjv7x,z5lhq79j,D,anagrams-transaction-20-b3bzjv7x,anagrams-transaction-20-z5lhq79j,True,1501188220.62349,1501188215.49684
v7hqx6y9,0g1vpmuv,U,anagrams-transaction-20-v7hqx6y9,anagrams-transaction-20-0g1vpmuv,True,1501188348.82216,1501188227.98042
h9em0uts,dfpx5x7p,I,anagrams-transaction-20-h9em0uts,anagrams-transaction-20-dfpx5x7p,False,,1501188231.3024
peh9x2qq,e8p2bgna,L,anagrams-transaction-20-peh9x2qq,anagrams-transaction-20-e8p2bgna,False,,1501188238.59412
peh9x2qq,e8p2bgna,S,anagrams-transaction-20-peh9x2qq,anagrams-transaction-20-e8p2bgna,False,,1501188282.38308
peh9x2qq,v7hqx6y9,I,anagrams-transaction-20-peh9x2qq,anagrams-transaction-20-v7hqx6y9,True,1501188410.84771,1501188294.71994
h9em0uts,bica5cnd,L,anagrams-transaction-20-h9em0uts,anagrams-transaction-20-bica5cnd,True,1501188304.07851,1501188302.88123
h9em0uts,bica5cnd,B,anagrams-transaction-20-h9em0uts,anagrams-transaction-20-bica5cnd,True,1501188337.04647,1501188335.14179
h9em0uts,dfpx5x7p,D,anagrams-transaction-20-h9em0uts,anagrams-transaction-20-dfpx5x7p,False,,1501188363.94185
h9em0uts,dfpx5x7p,R,anagrams-transaction-20-h9em0uts,anagrams-transaction-20-dfpx5x7p,False,,1501188387.7018
h9em0uts,bica5cnd,Q,anagrams-transaction-20-h9em0uts,anagrams-transaction-20-bica5cnd,True,1501188417.95167,1501188416.35273
gcssnn1p,ji49zxof,T,anagrams-transaction-22-gcssnn1p,anagrams-transaction-22-ji49zxof,True,1501251562.47929,1501251522.48011
gcssnn1p,ji49zxof,U,anagrams-transaction-22-gcssnn1p,anagrams-transaction-22-ji49zxof,True,1501251563.50652,1501251523.95267
gcssnn1p,vlt8kkgw,U,anagrams-transaction-22-gcssnn1p,anagrams-transaction-22-vlt8kkgw,True,1501251759.82982,1501251525.30496
gcssnn1p,vlt8kkgw,P,anagrams-transaction-22-gcssnn1p,anagrams-transaction-22-vlt8kkgw,True,1501251576.27595,1501251527.81298
gcssnn1p,ji49zxof,R,anagrams-transaction-22-gcssnn1p,anagrams-transaction-22-ji49zxof,True,1501251745.50306,1501251529.27307
gcssnn1p,vlt8kkgw,I,anagrams-transaction-22-gcssnn1p,anagrams-transaction-22-vlt8kkgw,True,1501251534.78091,1501251530.55786
7uore93c,c4bewd55,I,anagrams-transaction-22-7uore93c,anagrams-transaction-22-c4bewd55,False,,1501251533.1819
hhi5zsnv,74dfcjcf,T,anagrams-transaction-22-hhi5zsnv,anagrams-transaction-22-74dfcjcf,True,1501251575.8593,1501251541.32115
74dfcjcf,ji49zxof,R,anagrams-transaction-22-74dfcjcf,anagrams-transaction-22-ji49zxof,True,1501251746.67483,1501251548.79155
vlt8kkgw,7uore93c,E,anagrams-transaction-22-vlt8kkgw,anagrams-transaction-22-7uore93c,True,1501251621.96519,1501251561.57233
7uore93c,c4bewd55,D,anagrams-transaction-22-7uore93c,anagrams-transaction-22-c4bewd55,False,,1501251592.79389
74dfcjcf,hhi5zsnv,S,anagrams-transaction-22-74dfcjcf,anagrams-transaction-22-hhi5zsnv,True,1501251611.65189,1501251601.20821
fz8v2kfa,f0zzj5yj,R,anagrams-transaction-22-fz8v2kfa,anagrams-transaction-22-f0zzj5yj,False,,1501251602.15461
hhi5zsnv,fz8v2kfa,E,anagrams-transaction-22-hhi5zsnv,anagrams-transaction-22-fz8v2kfa,True,1501251768.42737,1501251604.99813
vlt8kkgw,gcssnn1p,D,anagrams-transaction-22-vlt8kkgw,anagrams-transaction-22-gcssnn1p,True,1501251622.65349,1501251621.22208
fz8v2kfa,hhi5zsnv,N,anagrams-transaction-22-fz8v2kfa,anagrams-transaction-22-hhi5zsnv,True,1501251627.98867,1501251624.94765
fz8v2kfa,hhi5zsnv,A,anagrams-transaction-22-fz8v2kfa,anagrams-transaction-22-hhi5zsnv,True,1501251683.38651,1501251663.17746
vlt8kkgw,7uore93c,R,anagrams-transaction-22-vlt8kkgw,anagrams-transaction-22-7uore93c,True,1501251697.24586,1501251678.75655
vlt8kkgw,7uore93c,C,anagrams-transaction-22-vlt8kkgw,anagrams-transaction-22-7uore93c,True,1501251684.89371,1501251683.13935
74dfcjcf,ji49zxof,U,anagrams-transaction-22-74dfcjcf,anagrams-transaction-22-ji49zxof,True,1501251746.16309,1501251706.22357
ji49zxof,gcssnn1p,C,anagrams-transaction-22-ji49zxof,anagrams-transaction-22-gcssnn1p,True,1501251761.22008,1501251759.81342
ji49zxof,74dfcjcf,A,anagrams-transaction-22-ji49zxof,anagrams-transaction-22-74dfcjcf,True,1501251789.78617,1501251786.83663
ji49zxof,gcssnn1p,E,anagrams-transaction-22-ji49zxof,anagrams-transaction-22-gcssnn1p,True,1501251815.89937,1501251814.21338
qdr7cfdx,0yrslh0h,T,anagrams-transaction-35-qdr7cfdx,anagrams-transaction-35-0yrslh0h,True,1502200623.90603,1502200619.11363
y63y0udw,h0wi0jq1,S,anagrams-transaction-35-y63y0udw,anagrams-transaction-35-h0wi0jq1,True,1502200630.73181,1502200624.05496
h0wi0jq1,y63y0udw,O,anagrams-transaction-35-h0wi0jq1,anagrams-transaction-35-y63y0udw,True,1502200631.96519,1502200624.26967
k0q2x5lr,6myrlpvi,E,anagrams-transaction-35-k0q2x5lr,anagrams-transaction-35-6myrlpvi,True,1502200674.3478,1502200640.93397
h0wi0jq1,6myrlpvi,A,anagrams-transaction-35-h0wi0jq1,anagrams-transaction-35-6myrlpvi,True,1502200675.07698,1502200641.40925
qdr7cfdx,k0q2x5lr,R,anagrams-transaction-35-qdr7cfdx,anagrams-transaction-35-k0q2x5lr,True,1502200647.51167,1502200641.52298
y63y0udw,h0wi0jq1,N,anagrams-transaction-35-y63y0udw,anagrams-transaction-35-h0wi0jq1,True,1502200643.91171,1502200642.51397
0yrslh0h,o280qibn,P,anagrams-transaction-35-0yrslh0h,anagrams-transaction-35-o280qibn,False,,1502200642.9222
6myrlpvi,k0q2x5lr,R,anagrams-transaction-35-6myrlpvi,anagrams-transaction-35-k0q2x5lr,True,1502200671.53532,1502200655.55345
0yrslh0h,o280qibn,N,anagrams-transaction-35-0yrslh0h,anagrams-transaction-35-o280qibn,False,,1502200656.48322
y63y0udw,o280qibn,U,anagrams-transaction-35-y63y0udw,anagrams-transaction-35-o280qibn,False,,1502200657.64231
qdr7cfdx,0yrslh0h,D,anagrams-transaction-35-qdr7cfdx,anagrams-transaction-35-0yrslh0h,True,1502200663.61327,1502200661.40432
0yrslh0h,qdr7cfdx,A,anagrams-transaction-35-0yrslh0h,anagrams-transaction-35-qdr7cfdx,False,,1502200668.00862
0yrslh0h,qdr7cfdx,E,anagrams-transaction-35-0yrslh0h,anagrams-transaction-35-qdr7cfdx,False,,1502200670.27227
h0wi0jq1,y63y0udw,A,anagrams-transaction-35-h0wi0jq1,anagrams-transaction-35-y63y0udw,True,1502200673.42072,1502200671.90957
0yrslh0h,qdr7cfdx,L,anagrams-transaction-35-0yrslh0h,anagrams-transaction-35-qdr7cfdx,False,,1502200671.9731
y63y0udw,o280qibn,P,anagrams-transaction-35-y63y0udw,anagrams-transaction-35-o280qibn,False,,1502200678.09643
qdr7cfdx,0yrslh0h,I,anagrams-transaction-35-qdr7cfdx,anagrams-transaction-35-0yrslh0h,True,1502200686.95234,1502200684.6711
h0wi0jq1,y63y0udw,H,anagrams-transaction-35-h0wi0jq1,anagrams-transaction-35-y63y0udw,True,1502200698.96956,1502200692.90924
