session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
3,1,trsz1lsc,1,welcome,Introduction,1499966382,29,3,False
3,1,trsz1lsc,2,demographic,Consent,1499966492,110,3,False
3,1,trsz1lsc,4,demographic,Demographic_Condensed,1499966521,29,3,False
3,1,trsz1lsc,5,instructions_anagrams,Introduction,1499966542,21,3,False
3,1,trsz1lsc,6,instructions_anagrams,JoinTeamWaitPage,1499966809,267,3,False
3,1,trsz1lsc,7,instructions_anagrams,TeamSummary,1499966878,69,3,True
3,1,trsz1lsc,8,instructions_anagrams,DifiIndexBefore,1499966906,28,3,False
3,1,trsz1lsc,9,instructions_anagrams,InstructionsPhase1,1499967107,201,3,False
3,1,trsz1lsc,10,instructions_anagrams,InstructionsPhase1_Quiz,1499967192,85,3,False
3,1,trsz1lsc,11,anagrams,WaitPage,1499967192,0,3,False
3,1,trsz1lsc,12,anagrams,Anagrams,1499967499,307,3,True
3,1,trsz1lsc,13,anagrams,ResultsWaitPage,1499967504,5,3,False
3,1,trsz1lsc,14,anagrams,Results,1499967525,21,3,False
3,1,trsz1lsc,15,anagrams,DifiIndexAfter,1499967535,10,3,False
3,1,trsz1lsc,16,ruse,Introduction,1499967552,17,3,False
3,1,trsz1lsc,17,ruse,OpinionPage,1499967583,31,3,False
3,1,trsz1lsc,18,ruse,WaitPage,1499967602,19,3,False
3,1,trsz1lsc,19,ruse,Results,1499967612,10,3,False
3,1,trsz1lsc,20,instructions_pgg,Introduction,1499967632,20,3,False
3,1,trsz1lsc,21,instructions_pgg,InstructionsPhase2,1499967684,52,3,False
3,1,trsz1lsc,22,instructions_pgg,InstructionsPhase2_Quiz,1499967785,101,3,False
3,1,trsz1lsc,23,public_goods,WaitPage,1499967786,1,3,False
3,1,trsz1lsc,24,public_goods,Contribute,1499967821,35,3,False
3,1,trsz1lsc,25,public_goods,ResultsWaitPage,1499967901,80,3,False
3,1,trsz1lsc,27,public_goods,DifiIndex,1499967951,50,3,False
3,1,trsz1lsc,28,public_goods,Results,1499967971,20,3,False
3,1,trsz1lsc,29,demographic_detailed,SurveyConsent,1499967998,27,3,False
3,1,trsz1lsc,30,demographic_detailed,Demographic,1499968412,414,3,False
3,1,trsz1lsc,31,demographic_detailed,Results,1499968419,7,3,False
3,1,trsz1lsc,32,conclusion,Results,1499968444,25,3,False
3,2,rfh42wiq,1,welcome,Introduction,1499966375,22,3,False
3,2,rfh42wiq,2,demographic,Consent,1499966379,4,3,False
3,2,rfh42wiq,4,demographic,Demographic_Condensed,1499966393,14,3,False
3,2,rfh42wiq,5,instructions_anagrams,Introduction,1499966397,4,3,False
3,2,rfh42wiq,6,instructions_anagrams,JoinTeamWaitPage,1499966808,411,3,False
3,2,rfh42wiq,7,instructions_anagrams,TeamSummary,1499966815,7,3,False
3,2,rfh42wiq,8,instructions_anagrams,DifiIndexBefore,1499966821,6,3,False
3,2,rfh42wiq,9,instructions_anagrams,InstructionsPhase1,1499966900,79,3,False
3,2,rfh42wiq,10,instructions_anagrams,InstructionsPhase1_Quiz,1499966913,13,3,False
3,2,rfh42wiq,11,anagrams,WaitPage,1499967193,280,3,False
3,2,rfh42wiq,12,anagrams,Anagrams,1499967498,305,3,True
3,2,rfh42wiq,13,anagrams,ResultsWaitPage,1499967504,6,3,False
3,2,rfh42wiq,14,anagrams,Results,1499967520,16,3,False
3,2,rfh42wiq,15,anagrams,DifiIndexAfter,1499967525,5,3,False
3,2,rfh42wiq,16,ruse,Introduction,1499967528,3,3,False
3,2,rfh42wiq,17,ruse,OpinionPage,1499967536,8,3,False
3,2,rfh42wiq,18,ruse,WaitPage,1499967601,65,3,False
3,2,rfh42wiq,19,ruse,Results,1499967607,6,3,False
3,2,rfh42wiq,20,instructions_pgg,Introduction,1499967614,7,3,False
3,2,rfh42wiq,21,instructions_pgg,InstructionsPhase2,1499967619,5,3,False
3,2,rfh42wiq,22,instructions_pgg,InstructionsPhase2_Quiz,1499967647,28,3,False
3,2,rfh42wiq,23,public_goods,WaitPage,1499967786,139,3,False
3,2,rfh42wiq,24,public_goods,Contribute,1499967828,42,3,False
3,2,rfh42wiq,25,public_goods,ResultsWaitPage,1499967900,72,3,False
3,2,rfh42wiq,27,public_goods,DifiIndex,1499967906,6,3,False
3,2,rfh42wiq,28,public_goods,Results,1499967922,16,3,False
3,2,rfh42wiq,29,demographic_detailed,SurveyConsent,1499967931,9,3,False
3,2,rfh42wiq,30,demographic_detailed,Demographic,1499968033,102,3,False
3,2,rfh42wiq,31,demographic_detailed,Results,1499968036,3,3,False
3,2,rfh42wiq,32,conclusion,Results,1499968041,5,3,False
3,3,pzy76b8o,1,welcome,Introduction,1499966480,59,3,True
3,3,pzy76b8o,2,demographic,Consent,1499966603,123,3,False
3,3,pzy76b8o,4,demographic,Demographic_Condensed,1499966756,153,3,False
3,3,pzy76b8o,5,instructions_anagrams,Introduction,1499966759,3,3,False
3,3,pzy76b8o,6,instructions_anagrams,JoinTeamWaitPage,1499966808,49,3,False
3,3,pzy76b8o,7,instructions_anagrams,TeamSummary,1499966866,58,3,True
3,3,pzy76b8o,8,instructions_anagrams,DifiIndexBefore,1499966924,58,3,True
3,3,pzy76b8o,32,conclusion,Results,1499966984,60,3,True
3,4,iw66op8a,1,welcome,Introduction,1499966655,54,3,False
3,4,iw66op8a,2,demographic,Consent,1499966705,50,3,False
3,4,iw66op8a,4,demographic,Demographic_Condensed,1499966746,41,3,False
3,4,iw66op8a,5,instructions_anagrams,Introduction,1499966771,25,3,False
3,4,iw66op8a,6,instructions_anagrams,JoinTeamWaitPage,1499966809,38,3,False
3,4,iw66op8a,7,instructions_anagrams,TeamSummary,1499966870,61,3,True
3,4,iw66op8a,8,instructions_anagrams,DifiIndexBefore,1499966889,19,3,False
3,4,iw66op8a,9,instructions_anagrams,InstructionsPhase1,1499966949,60,3,False
3,4,iw66op8a,10,instructions_anagrams,InstructionsPhase1_Quiz,1499967035,86,3,False
3,4,iw66op8a,11,anagrams,WaitPage,1499967194,159,3,False
3,4,iw66op8a,12,anagrams,Anagrams,1499967503,309,3,True
3,4,iw66op8a,13,anagrams,ResultsWaitPage,1499967504,1,3,False
3,4,iw66op8a,14,anagrams,Results,1499967537,33,3,False
3,4,iw66op8a,15,anagrams,DifiIndexAfter,1499967556,19,3,False
3,4,iw66op8a,16,ruse,Introduction,1499967565,9,3,False
3,4,iw66op8a,17,ruse,OpinionPage,1499967600,35,3,False
3,4,iw66op8a,18,ruse,WaitPage,1499967601,1,3,False
3,4,iw66op8a,19,ruse,Results,1499967624,23,3,False
3,4,iw66op8a,20,instructions_pgg,Introduction,1499967635,11,3,False
3,4,iw66op8a,21,instructions_pgg,InstructionsPhase2,1499967660,25,3,False
3,4,iw66op8a,22,instructions_pgg,InstructionsPhase2_Quiz,1499967749,89,3,False
3,4,iw66op8a,23,public_goods,WaitPage,1499967786,37,3,False
3,4,iw66op8a,24,public_goods,Contribute,1499967900,114,3,False
3,4,iw66op8a,25,public_goods,ResultsWaitPage,1499967900,0,3,False
3,4,iw66op8a,27,public_goods,DifiIndex,1499967913,13,3,False
3,4,iw66op8a,28,public_goods,Results,1499967930,17,3,False
3,4,iw66op8a,29,demographic_detailed,SurveyConsent,1499967941,11,3,False
3,4,iw66op8a,30,demographic_detailed,Demographic,1499968194,253,3,False
3,4,iw66op8a,31,demographic_detailed,Results,1499968198,4,3,False
3,4,iw66op8a,32,conclusion,Results,1499968215,17,3,False
3,5,zy368zte,1,welcome,Introduction,1499966801,9,3,True
3,5,zy368zte,2,demographic,Consent,1499966804,3,3,True
3,5,zy368zte,3,demographic,ByeBye,1499966807,3,3,True
3,5,zy368zte,32,conclusion,Results,1499966878,71,3,True
3,6,jrco2x2y,1,welcome,Introduction,1499966801,9,3,True
3,6,jrco2x2y,2,demographic,Consent,1499966804,3,3,True
3,6,jrco2x2y,3,demographic,ByeBye,1499966807,3,3,True
3,6,jrco2x2y,32,conclusion,Results,1499966878,71,3,True
3,7,h44nmje7,1,welcome,Introduction,1499966801,9,3,True
3,7,h44nmje7,2,demographic,Consent,1499966804,3,3,True
3,7,h44nmje7,3,demographic,ByeBye,1499966807,3,3,True
3,7,h44nmje7,32,conclusion,Results,1499966878,71,3,True
3,8,b9ntuqpj,1,welcome,Introduction,1499966801,9,3,True
3,8,b9ntuqpj,2,demographic,Consent,1499966804,3,3,True
3,8,b9ntuqpj,3,demographic,ByeBye,1499966807,3,3,True
3,8,b9ntuqpj,32,conclusion,Results,1499966878,71,3,True
3,9,w28iveja,1,welcome,Introduction,1499966801,9,3,True
3,9,w28iveja,2,demographic,Consent,1499966804,3,3,True
3,9,w28iveja,3,demographic,ByeBye,1499966807,3,3,True
3,9,w28iveja,32,conclusion,Results,1499966878,71,3,True
3,10,hlv31vx9,1,welcome,Introduction,1499966801,9,3,True
3,10,hlv31vx9,2,demographic,Consent,1499966804,3,3,True
3,10,hlv31vx9,3,demographic,ByeBye,1499966808,4,3,True
3,10,hlv31vx9,32,conclusion,Results,1499966878,70,3,True
4,1,b5tametb,1,welcome,Introduction,1500051991,42,4,False
4,1,b5tametb,2,demographic,Consent,1500051998,7,4,False
4,1,b5tametb,4,demographic,Demographic_Condensed,1500052020,22,4,False
4,1,b5tametb,5,instructions_anagrams,Introduction,1500052026,6,4,False
4,1,b5tametb,6,instructions_anagrams,JoinTeamWaitPage,1500052026,0,4,False
4,1,b5tametb,7,instructions_anagrams,TeamSummary,1500052052,26,4,False
4,1,b5tametb,8,instructions_anagrams,DifiIndexBefore,1500052075,23,4,False
4,1,b5tametb,9,instructions_anagrams,InstructionsPhase1,1500052192,117,4,False
4,1,b5tametb,10,instructions_anagrams,InstructionsPhase1_Quiz,1500052224,32,4,False
4,1,b5tametb,11,anagrams,WaitPage,1500052224,0,4,False
4,1,b5tametb,12,anagrams,Anagrams,1500052529,305,4,True
4,1,b5tametb,13,anagrams,ResultsWaitPage,1500052529,0,4,False
4,1,b5tametb,14,anagrams,Results,1500052536,7,4,False
4,1,b5tametb,15,anagrams,DifiIndexAfter,1500052543,7,4,False
4,1,b5tametb,16,ruse,Introduction,1500052551,8,4,False
4,1,b5tametb,17,ruse,OpinionPage,1500052570,19,4,False
4,1,b5tametb,18,ruse,WaitPage,1500052647,77,4,False
4,1,b5tametb,19,ruse,Results,1500052706,59,4,True
4,1,b5tametb,20,instructions_pgg,Introduction,1500052766,60,4,True
4,1,b5tametb,21,instructions_pgg,InstructionsPhase2,1500052819,53,4,False
4,1,b5tametb,22,instructions_pgg,InstructionsPhase2_Quiz,1500052938,119,4,True
4,1,b5tametb,32,conclusion,Results,1500052962,24,4,False
4,2,vblustgp,1,welcome,Introduction,1500051918,16,4,False
4,2,vblustgp,2,demographic,Consent,1500051932,14,4,False
4,2,vblustgp,4,demographic,Demographic_Condensed,1500051941,9,4,False
4,2,vblustgp,5,instructions_anagrams,Introduction,1500051953,12,4,False
4,2,vblustgp,6,instructions_anagrams,JoinTeamWaitPage,1500052026,73,4,False
4,2,vblustgp,7,instructions_anagrams,TeamSummary,1500052054,28,4,False
4,2,vblustgp,8,instructions_anagrams,DifiIndexBefore,1500052062,8,4,False
4,2,vblustgp,9,instructions_anagrams,InstructionsPhase1,1500052088,26,4,False
4,2,vblustgp,10,instructions_anagrams,InstructionsPhase1_Quiz,1500052095,7,4,False
4,2,vblustgp,11,anagrams,WaitPage,1500052224,129,4,False
4,2,vblustgp,12,anagrams,Anagrams,1500052528,304,4,True
4,2,vblustgp,13,anagrams,ResultsWaitPage,1500052529,1,4,False
4,2,vblustgp,14,anagrams,Results,1500052588,59,4,True
4,2,vblustgp,15,anagrams,DifiIndexAfter,1500052647,59,4,True
4,2,vblustgp,32,conclusion,Results,1500052705,58,4,True
4,3,dzyflhf8,1,welcome,Introduction,1500051922,19,4,False
4,3,dzyflhf8,2,demographic,Consent,1500051934,12,4,False
4,3,dzyflhf8,4,demographic,Demographic_Condensed,1500051949,15,4,False
4,3,dzyflhf8,5,instructions_anagrams,Introduction,1500052007,58,4,True
4,3,dzyflhf8,6,instructions_anagrams,JoinTeamWaitPage,1500052026,19,4,False
4,3,dzyflhf8,7,instructions_anagrams,TeamSummary,1500052056,30,4,False
4,3,dzyflhf8,8,instructions_anagrams,DifiIndexBefore,1500052066,10,4,False
4,3,dzyflhf8,9,instructions_anagrams,InstructionsPhase1,1500052081,15,4,False
4,3,dzyflhf8,10,instructions_anagrams,InstructionsPhase1_Quiz,1500052093,12,4,False
4,3,dzyflhf8,11,anagrams,WaitPage,1500052224,131,4,False
4,3,dzyflhf8,12,anagrams,Anagrams,1500052528,304,4,True
4,3,dzyflhf8,13,anagrams,ResultsWaitPage,1500052529,1,4,False
4,3,dzyflhf8,14,anagrams,Results,1500052587,58,4,True
4,3,dzyflhf8,15,anagrams,DifiIndexAfter,1500052646,59,4,True
4,3,dzyflhf8,32,conclusion,Results,1500052704,58,4,True
6,1,c28394f5,1,welcome,Introduction,1500405062,13,6,False
6,1,c28394f5,2,demographic,Consent,1500405087,25,6,False
6,1,c28394f5,4,demographic,Demographic_Condensed,1500405103,16,6,False
6,1,c28394f5,5,instructions_anagrams,Introduction,1500405110,7,6,False
6,1,c28394f5,6,instructions_anagrams,JoinTeamWaitPage,1500405310,200,6,False
6,1,c28394f5,7,instructions_anagrams,TeamSummary,1500405324,14,6,False
6,1,c28394f5,8,instructions_anagrams,DifiIndexBefore,1500405333,9,6,False
6,1,c28394f5,9,instructions_anagrams,InstructionsPhase1,1500405371,38,6,False
6,1,c28394f5,10,instructions_anagrams,InstructionsPhase1_Quiz,1500405392,21,6,False
6,1,c28394f5,11,anagrams,WaitPage,1500405555,163,6,False
6,1,c28394f5,12,anagrams,Anagrams,1500405860,305,6,True
6,1,c28394f5,13,anagrams,ResultsWaitPage,1500405865,5,6,False
6,1,c28394f5,14,anagrams,Results,1500405875,10,6,False
6,1,c28394f5,15,anagrams,DifiIndexAfter,1500405880,5,6,False
6,1,c28394f5,16,ruse,Introduction,1500405885,5,6,False
6,1,c28394f5,17,ruse,OpinionPage,1500405898,13,6,False
6,1,c28394f5,18,ruse,WaitPage,1500405920,22,6,False
6,1,c28394f5,19,ruse,Results,1500405923,3,6,False
6,1,c28394f5,20,instructions_pgg,Introduction,1500405930,7,6,False
6,1,c28394f5,21,instructions_pgg,InstructionsPhase2,1500405949,19,6,False
6,1,c28394f5,22,instructions_pgg,InstructionsPhase2_Quiz,1500405974,25,6,False
6,1,c28394f5,23,public_goods,WaitPage,1500406049,75,6,False
6,1,c28394f5,24,public_goods,Contribute,1500406109,60,6,False
6,1,c28394f5,25,public_goods,ResultsWaitPage,1500406170,61,6,False
6,1,c28394f5,27,public_goods,DifiIndex,1500406222,52,6,False
6,1,c28394f5,28,public_goods,Results,1500406234,12,6,False
6,1,c28394f5,29,demographic_detailed,SurveyConsent,1500406246,12,6,False
6,1,c28394f5,30,demographic_detailed,Demographic,1500406333,87,6,False
6,1,c28394f5,31,demographic_detailed,Results,1500406335,2,6,False
6,1,c28394f5,32,conclusion,Results,1500406342,7,6,False
6,2,wew8y6d5,1,welcome,Introduction,1500405123,73,6,True
6,2,wew8y6d5,2,demographic,Consent,1500405305,182,6,True
6,2,wew8y6d5,3,demographic,ByeBye,1500405310,5,6,True
6,2,wew8y6d5,32,conclusion,Results,1500405368,58,6,True
6,3,j90n3wk9,1,welcome,Introduction,1500405058,8,6,False
6,3,j90n3wk9,2,demographic,Consent,1500405063,5,6,False
6,3,j90n3wk9,4,demographic,Demographic_Condensed,1500405074,11,6,False
6,3,j90n3wk9,5,instructions_anagrams,Introduction,1500405075,1,6,False
6,3,j90n3wk9,6,instructions_anagrams,JoinTeamWaitPage,1500405311,236,6,False
6,3,j90n3wk9,7,instructions_anagrams,TeamSummary,1500405314,3,6,False
6,3,j90n3wk9,8,instructions_anagrams,DifiIndexBefore,1500405321,7,6,False
6,3,j90n3wk9,9,instructions_anagrams,InstructionsPhase1,1500405337,16,6,False
6,3,j90n3wk9,10,instructions_anagrams,InstructionsPhase1_Quiz,1500405357,20,6,False
6,3,j90n3wk9,11,anagrams,WaitPage,1500405556,199,6,False
6,3,j90n3wk9,12,anagrams,Anagrams,1500405861,305,6,True
6,3,j90n3wk9,13,anagrams,ResultsWaitPage,1500405865,4,6,False
6,3,j90n3wk9,14,anagrams,Results,1500405871,6,6,False
6,3,j90n3wk9,15,anagrams,DifiIndexAfter,1500405874,3,6,False
6,3,j90n3wk9,16,ruse,Introduction,1500405877,3,6,False
6,3,j90n3wk9,17,ruse,OpinionPage,1500405888,11,6,False
6,3,j90n3wk9,18,ruse,WaitPage,1500405920,32,6,False
6,3,j90n3wk9,19,ruse,Results,1500405925,5,6,False
6,3,j90n3wk9,20,instructions_pgg,Introduction,1500405927,2,6,False
6,3,j90n3wk9,21,instructions_pgg,InstructionsPhase2,1500405957,30,6,False
6,3,j90n3wk9,22,instructions_pgg,InstructionsPhase2_Quiz,1500405967,10,6,False
6,3,j90n3wk9,23,public_goods,WaitPage,1500406049,82,6,False
6,3,j90n3wk9,24,public_goods,Contribute,1500406071,22,6,False
6,3,j90n3wk9,25,public_goods,ResultsWaitPage,1500406170,99,6,False
6,3,j90n3wk9,27,public_goods,DifiIndex,1500406184,14,6,False
6,3,j90n3wk9,28,public_goods,Results,1500406187,3,6,False
6,3,j90n3wk9,29,demographic_detailed,SurveyConsent,1500406196,9,6,False
6,3,j90n3wk9,31,demographic_detailed,Results,1500406197,1,6,False
6,3,j90n3wk9,32,conclusion,Results,1500406201,4,6,False
6,4,wvc2awm0,1,welcome,Introduction,1500405106,46,6,False
6,4,wvc2awm0,2,demographic,Consent,1500405130,24,6,False
6,4,wvc2awm0,4,demographic,Demographic_Condensed,1500405154,24,6,False
6,4,wvc2awm0,5,instructions_anagrams,Introduction,1500405167,13,6,False
6,4,wvc2awm0,6,instructions_anagrams,JoinTeamWaitPage,1500405311,144,6,False
6,4,wvc2awm0,7,instructions_anagrams,TeamSummary,1500405323,12,6,False
6,4,wvc2awm0,8,instructions_anagrams,DifiIndexBefore,1500405358,35,6,False
6,4,wvc2awm0,9,instructions_anagrams,InstructionsPhase1,1500405478,120,6,False
6,4,wvc2awm0,10,instructions_anagrams,InstructionsPhase1_Quiz,1500405555,77,6,False
6,4,wvc2awm0,11,anagrams,WaitPage,1500405555,0,6,False
6,4,wvc2awm0,12,anagrams,Anagrams,1500405860,305,6,True
6,4,wvc2awm0,13,anagrams,ResultsWaitPage,1500405865,5,6,False
6,4,wvc2awm0,14,anagrams,Results,1500405876,11,6,False
6,4,wvc2awm0,15,anagrams,DifiIndexAfter,1500405892,16,6,False
6,4,wvc2awm0,16,ruse,Introduction,1500405899,7,6,False
6,4,wvc2awm0,17,ruse,OpinionPage,1500405920,21,6,False
6,4,wvc2awm0,18,ruse,WaitPage,1500405920,0,6,False
6,4,wvc2awm0,19,ruse,Results,1500405924,4,6,False
6,4,wvc2awm0,20,instructions_pgg,Introduction,1500405940,16,6,False
6,4,wvc2awm0,21,instructions_pgg,InstructionsPhase2,1500405968,28,6,False
6,4,wvc2awm0,22,instructions_pgg,InstructionsPhase2_Quiz,1500406049,81,6,False
6,4,wvc2awm0,23,public_goods,WaitPage,1500406049,0,6,False
6,4,wvc2awm0,24,public_goods,Contribute,1500406095,46,6,False
6,4,wvc2awm0,25,public_goods,ResultsWaitPage,1500406170,75,6,False
6,4,wvc2awm0,27,public_goods,DifiIndex,1500406187,17,6,False
6,4,wvc2awm0,28,public_goods,Results,1500406205,18,6,False
6,4,wvc2awm0,29,demographic_detailed,SurveyConsent,1500406219,14,6,False
6,4,wvc2awm0,30,demographic_detailed,Demographic,1500406706,487,6,True
6,4,wvc2awm0,32,conclusion,Results,1500406765,59,6,True
6,5,6n7bpiu9,1,welcome,Introduction,1500405068,4,6,False
6,5,6n7bpiu9,2,demographic,Consent,1500405072,4,6,False
6,5,6n7bpiu9,4,demographic,Demographic_Condensed,1500405085,13,6,False
6,5,6n7bpiu9,5,instructions_anagrams,Introduction,1500405092,7,6,False
6,5,6n7bpiu9,6,instructions_anagrams,JoinTeamWaitPage,1500405311,219,6,False
6,5,6n7bpiu9,7,instructions_anagrams,TeamSummary,1500405363,52,6,False
6,5,6n7bpiu9,8,instructions_anagrams,DifiIndexBefore,1500405368,5,6,False
6,5,6n7bpiu9,9,instructions_anagrams,InstructionsPhase1,1500405401,33,6,False
6,5,6n7bpiu9,10,instructions_anagrams,InstructionsPhase1_Quiz,1500405410,9,6,False
6,5,6n7bpiu9,11,anagrams,WaitPage,1500405556,146,6,False
6,5,6n7bpiu9,12,anagrams,Anagrams,1500405864,308,6,True
6,5,6n7bpiu9,13,anagrams,ResultsWaitPage,1500405865,1,6,False
6,5,6n7bpiu9,14,anagrams,Results,1500405884,19,6,False
6,5,6n7bpiu9,15,anagrams,DifiIndexAfter,1500405890,6,6,False
6,5,6n7bpiu9,16,ruse,Introduction,1500405891,1,6,False
6,5,6n7bpiu9,17,ruse,OpinionPage,1500405900,9,6,False
6,5,6n7bpiu9,18,ruse,WaitPage,1500405920,20,6,False
6,5,6n7bpiu9,19,ruse,Results,1500405929,9,6,False
6,5,6n7bpiu9,20,instructions_pgg,Introduction,1500405930,1,6,False
6,5,6n7bpiu9,21,instructions_pgg,InstructionsPhase2,1500405932,2,6,False
6,5,6n7bpiu9,22,instructions_pgg,InstructionsPhase2_Quiz,1500405952,20,6,False
6,5,6n7bpiu9,23,public_goods,WaitPage,1500406049,97,6,False
6,5,6n7bpiu9,24,public_goods,Contribute,1500406170,121,6,False
6,5,6n7bpiu9,25,public_goods,ResultsWaitPage,1500406170,0,6,False
6,5,6n7bpiu9,27,public_goods,DifiIndex,1500406174,4,6,False
6,5,6n7bpiu9,28,public_goods,Results,1500406180,6,6,False
6,5,6n7bpiu9,29,demographic_detailed,SurveyConsent,1500406194,14,6,False
6,5,6n7bpiu9,30,demographic_detailed,Demographic,1500406258,64,6,False
6,5,6n7bpiu9,31,demographic_detailed,Results,1500406260,2,6,False
6,5,6n7bpiu9,32,conclusion,Results,1500406263,3,6,False
6,6,ue95nr3s,1,welcome,Introduction,1500405304,2,6,True
6,6,ue95nr3s,2,demographic,Consent,1500405305,1,6,True
6,6,ue95nr3s,3,demographic,ByeBye,1500405310,5,6,True
6,6,ue95nr3s,32,conclusion,Results,1500405383,73,6,True
6,7,57otk8n2,1,welcome,Introduction,1500405304,2,6,True
6,7,57otk8n2,2,demographic,Consent,1500405305,1,6,True
6,7,57otk8n2,3,demographic,ByeBye,1500405310,5,6,True
6,7,57otk8n2,32,conclusion,Results,1500405383,73,6,True
6,8,efs6kpyg,1,welcome,Introduction,1500405304,2,6,True
6,8,efs6kpyg,2,demographic,Consent,1500405305,1,6,True
6,8,efs6kpyg,3,demographic,ByeBye,1500405310,5,6,True
6,8,efs6kpyg,32,conclusion,Results,1500405383,73,6,True
6,9,f8iqyh17,1,welcome,Introduction,1500405304,2,6,True
6,9,f8iqyh17,2,demographic,Consent,1500405305,1,6,True
6,9,f8iqyh17,3,demographic,ByeBye,1500405310,5,6,True
6,9,f8iqyh17,32,conclusion,Results,1500405383,73,6,True
6,10,mmp3a2oi,1,welcome,Introduction,1500405304,2,6,True
6,10,mmp3a2oi,2,demographic,Consent,1500405305,1,6,True
6,10,mmp3a2oi,3,demographic,ByeBye,1500405310,5,6,True
6,10,mmp3a2oi,32,conclusion,Results,1500405383,73,6,True
7,1,rqyhp29i,1,welcome,Introduction,1500666212,36,7,False
7,1,rqyhp29i,2,demographic,Consent,1500666218,6,7,False
7,1,rqyhp29i,4,demographic,Demographic_Condensed,1500666246,28,7,False
7,1,rqyhp29i,5,instructions_anagrams,Introduction,1500666280,34,7,False
7,1,rqyhp29i,6,instructions_anagrams,JoinTeamWaitPage,1500666418,138,7,False
7,1,rqyhp29i,7,instructions_anagrams,TeamSummary,1500666429,11,7,False
7,1,rqyhp29i,8,instructions_anagrams,DifiIndexBefore,1500666441,12,7,False
7,1,rqyhp29i,9,instructions_anagrams,InstructionsPhase1,1500666539,98,7,False
7,1,rqyhp29i,10,instructions_anagrams,InstructionsPhase1_Quiz,1500666592,53,7,False
7,1,rqyhp29i,11,anagrams,WaitPage,1500666678,86,7,False
7,1,rqyhp29i,12,anagrams,Anagrams,1500666982,304,7,True
7,1,rqyhp29i,13,anagrams,ResultsWaitPage,1500667008,26,7,False
7,1,rqyhp29i,14,anagrams,Results,1500667027,19,7,False
7,1,rqyhp29i,15,anagrams,DifiIndexAfter,1500667034,7,7,False
7,1,rqyhp29i,16,ruse,Introduction,1500667045,11,7,False
7,1,rqyhp29i,17,ruse,OpinionPage,1500667062,17,7,False
7,1,rqyhp29i,18,ruse,WaitPage,1500667151,89,7,False
7,1,rqyhp29i,19,ruse,Results,1500667162,11,7,False
7,1,rqyhp29i,20,instructions_pgg,Introduction,1500667177,15,7,False
7,1,rqyhp29i,21,instructions_pgg,InstructionsPhase2,1500667192,15,7,False
7,1,rqyhp29i,22,instructions_pgg,InstructionsPhase2_Quiz,1500667226,34,7,False
7,1,rqyhp29i,23,public_goods,WaitPage,1500667245,19,7,False
7,1,rqyhp29i,24,public_goods,Contribute,1500667271,26,7,False
7,1,rqyhp29i,25,public_goods,ResultsWaitPage,1500667302,31,7,False
7,1,rqyhp29i,27,public_goods,DifiIndex,1500667312,10,7,False
7,1,rqyhp29i,28,public_goods,Results,1500667327,15,7,False
7,1,rqyhp29i,29,demographic_detailed,SurveyConsent,1500667351,24,7,False
7,1,rqyhp29i,30,demographic_detailed,Demographic,1500667516,165,7,False
7,1,rqyhp29i,31,demographic_detailed,Results,1500667521,5,7,False
7,1,rqyhp29i,32,conclusion,Results,1500667531,10,7,False
7,2,pa7k4f93,1,welcome,Introduction,1500666247,69,7,True
7,2,pa7k4f93,2,demographic,Consent,1500666399,152,7,True
7,2,pa7k4f93,3,demographic,ByeBye,1500666406,7,7,False
7,2,pa7k4f93,32,conclusion,Results,1500666478,72,7,True
7,3,ifskzaiy,1,welcome,Introduction,1500666252,72,7,True
7,3,ifskzaiy,2,demographic,Consent,1500666399,147,7,True
7,3,ifskzaiy,3,demographic,ByeBye,1500666417,18,7,True
7,3,ifskzaiy,32,conclusion,Results,1500666488,71,7,True
7,4,f0hsq81m,1,welcome,Introduction,1500666205,23,7,False
7,4,f0hsq81m,2,demographic,Consent,1500666230,25,7,False
7,4,f0hsq81m,4,demographic,Demographic_Condensed,1500666249,19,7,False
7,4,f0hsq81m,5,instructions_anagrams,Introduction,1500666258,9,7,False
7,4,f0hsq81m,6,instructions_anagrams,JoinTeamWaitPage,1500666418,160,7,False
7,4,f0hsq81m,7,instructions_anagrams,TeamSummary,1500666430,12,7,False
7,4,f0hsq81m,8,instructions_anagrams,DifiIndexBefore,1500666452,22,7,False
7,4,f0hsq81m,9,instructions_anagrams,InstructionsPhase1,1500666517,65,7,False
7,4,f0hsq81m,10,instructions_anagrams,InstructionsPhase1_Quiz,1500666578,61,7,False
7,4,f0hsq81m,11,anagrams,WaitPage,1500666693,115,7,False
7,4,f0hsq81m,12,anagrams,Anagrams,1500667008,315,7,True
7,4,f0hsq81m,13,anagrams,ResultsWaitPage,1500667008,0,7,False
7,4,f0hsq81m,14,anagrams,Results,1500667078,70,7,True
7,4,f0hsq81m,15,anagrams,DifiIndexAfter,1500667150,72,7,True
7,4,f0hsq81m,32,conclusion,Results,1500667219,69,7,True
7,5,skya5ojd,1,welcome,Introduction,1500666194,11,7,False
7,5,skya5ojd,2,demographic,Consent,1500666215,21,7,False
7,5,skya5ojd,4,demographic,Demographic_Condensed,1500666229,14,7,False
7,5,skya5ojd,5,instructions_anagrams,Introduction,1500666236,7,7,False
